Id,Manufacturer,RAM_Name,Memory_Type,Speed,Capacity
1758,GEIL,Geil Evo Forza,DDR4,3000,16.00000
1761,GEIL,Geil Evo Forza,DDR4,3000,32.00000
1762,GEIL,Geil Evo Leggera,DDR3,1333,2.00000
1764,GEIL,Geil Evo Leggera,DDR3,1333,8.00000
1769,GEIL,Geil Evo Leggera,DDR3,1333,16.00000
1774,GEIL,Geil Evo Leggera,DDR3,1333,32.00000
1763,GEIL,Geil Evo Leggera,DDR3,1600,2.00000
1765,GEIL,Geil Evo Leggera,DDR3,1600,8.00000
1770,GEIL,Geil Evo Leggera,DDR3,1600,16.00000
1775,GEIL,Geil Evo Leggera,DDR3,1600,32.00000
1766,GEIL,Geil Evo Leggera,DDR3,1866,8.00000
1771,GEIL,Geil Evo Leggera,DDR3,1866,16.00000
1767,GEIL,Geil Evo Leggera,DDR3,2133,8.00000
1772,GEIL,Geil Evo Leggera,DDR3,2133,16.00000
1768,GEIL,Geil Evo Leggera,DDR3,2400,8.00000
1773,GEIL,Geil Evo Leggera,DDR3,2400,16.00000
1776,GEIL,Geil Evo Leggera,DDR3,2400,32.00000
1777,GEIL,Geil Evo Potenza,DDR3,1333,4.00000
1779,GEIL,Geil Evo Potenza,DDR3,1333,8.00000
1787,GEIL,Geil Evo Potenza,DDR3,1333,16.00000
1778,GEIL,Geil Evo Potenza,DDR3,1600,4.00000
1780,GEIL,Geil Evo Potenza,DDR3,1600,8.00000
1788,GEIL,Geil Evo Potenza,DDR3,1600,16.00000
1781,GEIL,Geil Evo Potenza,DDR3,1866,8.00000
1789,GEIL,Geil Evo Potenza,DDR3,1866,16.00000
1782,GEIL,Geil Evo Potenza,DDR3,2133,8.00000
1791,GEIL,Geil Evo Potenza,DDR3,2133,32.00000
1783,GEIL,Geil Evo Potenza,DDR3,2400,8.00000
1790,GEIL,Geil Evo Potenza,DDR3,2400,16.00000
1784,GEIL,Geil Evo Potenza,DDR3,2666,8.00000
1785,GEIL,Geil Evo Potenza,DDR3,2933,8.00000
1786,GEIL,Geil Evo Potenza,DDR3,3000,8.00000
1792,GEIL,Geil Evo Potenza,DDR4,2133,8.00000
1797,GEIL,Geil Evo Potenza,DDR4,2133,16.00000
1793,GEIL,Geil Evo Potenza,DDR4,2400,8.00000
1798,GEIL,Geil Evo Potenza,DDR4,2400,16.00000
1803,GEIL,Geil Evo Potenza,DDR4,2400,32.00000
1794,GEIL,Geil Evo Potenza,DDR4,2666,8.00000
1799,GEIL,Geil Evo Potenza,DDR4,2666,16.00000
1800,GEIL,Geil Evo Potenza,DDR4,2800,16.00000
1795,GEIL,Geil Evo Potenza,DDR4,3000,8.00000
1801,GEIL,Geil Evo Potenza,DDR4,3000,16.00000
1802,GEIL,Geil Evo Potenza,DDR4,3200,16.00000
1796,GEIL,Geil Evo Potenza,DDR4,4000,8.00000
1804,GEIL,Geil Evo Spear,DDR4,2400,16.00000
1805,GEIL,Geil Evo Spear,DDR4,3000,16.00000
1806,GEIL,Geil Evo Two,DDR3,1333,4.00000
1811,GEIL,Geil Evo Two,DDR3,1333,16.00000
1813,GEIL,Geil Evo Two,DDR3,1333,32.00000
1812,GEIL,Geil Evo Two,DDR3,1600,16.00000
1814,GEIL,Geil Evo Two,DDR3,1600,32.00000
1808,GEIL,Geil Evo Two,DDR3,1866,8.00000
1807,GEIL,Geil Evo Two,DDR3,2000,4.00000
1809,GEIL,Geil Evo Two,DDR3,2133,8.00000
1810,GEIL,Geil Evo Two,DDR3,2400,8.00000
1815,GEIL,Geil Evo Veloce,DDR3,1333,2.00000
1817,GEIL,Geil Evo Veloce,DDR3,1333,4.00000
1819,GEIL,Geil Evo Veloce,DDR3,1333,8.00000
1823,GEIL,Geil Evo Veloce,DDR3,1333,16.00000
1828,GEIL,Geil Evo Veloce,DDR3,1333,32.00000
1816,GEIL,Geil Evo Veloce,DDR3,1600,2.00000
1818,GEIL,Geil Evo Veloce,DDR3,1600,4.00000
1820,GEIL,Geil Evo Veloce,DDR3,1600,8.00000
1824,GEIL,Geil Evo Veloce,DDR3,1600,16.00000
1829,GEIL,Geil Evo Veloce,DDR3,1600,32.00000
1821,GEIL,Geil Evo Veloce,DDR3,1866,8.00000
1825,GEIL,Geil Evo Veloce,DDR3,1866,16.00000
1830,GEIL,Geil Evo Veloce,DDR3,1866,32.00000
1822,GEIL,Geil Evo Veloce,DDR3,2133,8.00000
1826,GEIL,Geil Evo Veloce,DDR3,2133,16.00000
1831,GEIL,Geil Evo Veloce,DDR3,2133,32.00000
1827,GEIL,Geil Evo Veloce,DDR3,2400,16.00000
1832,GEIL,Geil Evo X,DDR4,2400,4.00000
1833,GEIL,Geil Evo X,DDR4,2400,8.00000
1835,GEIL,Geil Evo X,DDR4,2400,16.00000
1838,GEIL,Geil Evo X,DDR4,2400,32.00000
1834,GEIL,Geil Evo X,DDR4,3000,8.00000
1836,GEIL,Geil Evo X,DDR4,3000,16.00000
1839,GEIL,Geil Evo X,DDR4,3000,32.00000
1837,GEIL,Geil Evo X,DDR4,3200,16.00000
1841,GEIL,Geil Green,DDR3,1333,4.00000
1842,GEIL,Geil Green,DDR3,1333,8.00000
1840,GEIL,Geil Green,DDR3,1600,2.00000
1843,GEIL,Geil Green,DDR3L,1333,4.00000
1844,GEIL,Geil Green,DDR3L,1333,8.00000
1845,GEIL,Geil Potenza,DDR4,3000,32.00000
1846,GEIL,Geil Pristine,DDR3,1333,2.00000
1847,GEIL,Geil Pristine,DDR3,1333,4.00000
1848,GEIL,Geil Pristine,DDR3,1333,8.00000
1849,GEIL,Geil Pristine,DDR4,2133,4.00000
1850,GEIL,Geil Pristine,DDR4,2133,8.00000
1851,GEIL,Geil Pristine,DDR4,2133,16.00000
1852,GEIL,Geil Pristine,DDR4,2400,16.00000
1853,GEIL,Geil Pristine Amd Edition,DDR4,2400,4.00000
1854,GEIL,Geil Pristine Amd Edition,DDR4,2400,8.00000
1855,GEIL,Geil Pristine Amd Edition,DDR4,2400,16.00000
1856,GEIL,Geil Pristine Amd Edition,DDR4,2400,32.00000
1857,GEIL,Geil Super Hero,DDR4,3466,8.00000
1858,GEIL,Geil Super Hero,DDR4,3600,8.00000
1859,GEIL,Geil Super Hero,DDR4,3600,16.00000
1860,GEIL,Geil Super Hero,DDR4,3866,16.00000
1861,GEIL,Geil Super Luce,DDR3,3000,16.00000
1862,GEIL,Geil Super Luce,DDR4,2133,8.00000
1865,GEIL,Geil Super Luce,DDR4,2133,16.00000
1872,GEIL,Geil Super Luce,DDR4,2133,32.00000
1863,GEIL,Geil Super Luce,DDR4,2400,8.00000
1866,GEIL,Geil Super Luce,DDR4,2400,16.00000
1873,GEIL,Geil Super Luce,DDR4,2400,32.00000
1874,GEIL,Geil Super Luce,DDR4,2400,128.00000
1867,GEIL,Geil Super Luce,DDR4,2666,16.00000
1868,GEIL,Geil Super Luce,DDR4,2800,16.00000
1864,GEIL,Geil Super Luce,DDR4,3000,8.00000
1869,GEIL,Geil Super Luce,DDR4,3000,16.00000
1870,GEIL,Geil Super Luce,DDR4,3200,16.00000
1871,GEIL,Geil Super Luce,DDR4,3400,16.00000
1875,GEIL,Geil Ultra,DDR2,800,2.00000
1876,GEIL,Geil Ultra,DDR3,1333,4.00000
1877,GEIL,Geil Ultra,DDR3,1333,6.00000
1878,GEIL,Geil Ultra,DDR3,2000,6.00000
1879,GEIL,Geil Ultra Plus,DDR3,1333,4.00000
1880,GEIL,Geil Ultra Plus,DDR3,2000,4.00000
1881,GEIL,Geil Value,DDR2,800,1.00000
1882,GEIL,Geil Value,DDR2,800,2.00000
1883,GEIL,Geil Value,DDR3,1066,2.00000
1884,GEIL,Geil Value,DDR3,1333,2.00000
1885,GEIL,Geil Value,DDR3,1333,8.00000
1888,GEIL,Geil Value Plus,DDR3,1066,4.00000
1891,GEIL,Geil Value Plus,DDR3,1066,6.00000
1894,GEIL,Geil Value Plus,DDR3,1066,8.00000
1886,GEIL,Geil Value Plus,DDR3,1333,2.00000
1889,GEIL,Geil Value Plus,DDR3,1333,4.00000
1892,GEIL,Geil Value Plus,DDR3,1333,6.00000
1895,GEIL,Geil Value Plus,DDR3,1333,8.00000
1897,GEIL,Geil Value Plus,DDR3,1333,12.00000
1898,GEIL,Geil Value Plus,DDR3,1333,16.00000
1887,GEIL,Geil Value Plus,DDR3,1600,2.00000
1890,GEIL,Geil Value Plus,DDR3,1600,4.00000
1893,GEIL,Geil Value Plus,DDR3,1600,6.00000
1896,GEIL,Geil Value Plus,DDR3,1600,8.00000
1899,GEIL,Geil Value Plus,DDR3,1600,16.00000
1900,GLOWAY,Gloway,DDR4,2400,8.00000
1901,GOODRAM,Goodram,DDR2,667,1.00000
1903,GOODRAM,Goodram,DDR2,667,2.00000
1902,GOODRAM,Goodram,DDR2,800,1.00000
1904,GOODRAM,Goodram,DDR2,800,2.00000
1905,GOODRAM,Goodram,DDR2,800,4.00000
1906,GOODRAM,Goodram,DDR3,1333,2.00000
1908,GOODRAM,Goodram,DDR3,1333,4.00000
1911,GOODRAM,Goodram,DDR3,1333,8.00000
1907,GOODRAM,Goodram,DDR3,1600,2.00000
1909,GOODRAM,Goodram,DDR3,1600,4.00000
1912,GOODRAM,Goodram,DDR3,1600,8.00000
1910,GOODRAM,Goodram,DDR3,2400,4.00000
1913,GOODRAM,Goodram,DDR3L,1600,2.00000
1914,GOODRAM,Goodram,DDR3L,1600,4.00000
1915,GOODRAM,Goodram,DDR3L,1600,8.00000
1916,GOODRAM,Goodram,DDR4,2133,4.00000
1918,GOODRAM,Goodram,DDR4,2133,8.00000
1920,GOODRAM,Goodram,DDR4,2133,16.00000
1917,GOODRAM,Goodram,DDR4,2400,4.00000
1919,GOODRAM,Goodram,DDR4,2400,8.00000
1921,GOODRAM,Goodram Irdm,DDR4,2133,4.00000
1923,GOODRAM,Goodram Irdm,DDR4,2133,8.00000
1928,GOODRAM,Goodram Irdm,DDR4,2133,16.00000
1922,GOODRAM,Goodram Irdm,DDR4,2400,4.00000
1924,GOODRAM,Goodram Irdm,DDR4,2400,8.00000
1929,GOODRAM,Goodram Irdm,DDR4,2400,16.00000
1925,GOODRAM,Goodram Irdm,DDR4,2666,8.00000
1930,GOODRAM,Goodram Irdm,DDR4,2666,16.00000
1926,GOODRAM,Goodram Irdm,DDR4,2800,8.00000
1931,GOODRAM,Goodram Irdm,DDR4,2800,16.00000
1927,GOODRAM,Goodram Irdm,DDR4,3000,8.00000
1932,GOODRAM,Goodram Irdm,DDR4,3000,16.00000
1933,GOODRAM,Goodram Play,DDR3,1600,2.00000
1934,GOODRAM,Goodram Play,DDR3,1600,4.00000
1936,GOODRAM,Goodram Play,DDR3,1600,8.00000
1938,GOODRAM,Goodram Play,DDR3,1600,16.00000
1935,GOODRAM,Goodram Play,DDR3,1866,4.00000
1937,GOODRAM,Goodram Play,DDR3,1866,8.00000
1939,GOODRAM,Goodram Play,DDR3,1866,16.00000
1940,GOODRAM,Goodram Play,DDR4,2133,4.00000
1941,GOODRAM,Goodram Play,DDR4,2133,8.00000
1942,GOODRAM,Goodram Play,DDR4,2400,8.00000
1943,GOODRAM,Goodram Play,DDR4,2400,16.00000
1944,HP,Hp,DDR2,800,1.00000
1947,HP,Hp,DDR3,1066,16.00000
1945,HP,Hp,DDR3,1333,8.00000
1948,HP,Hp,DDR3,1333,16.00000
1946,HP,Hp,DDR3,1600,8.00000
1949,HP,Hp,DDR3L,1866,32.00000
1950,HYNIX,Hynix,DDR2,533,1.00000
1951,HYNIX,Hynix,DDR2,667,2.00000
1952,HYNIX,Hynix,DDR2,667,4.00000
1953,HYNIX,Hynix,DDR2,800,4.00000
1954,HYNIX,Hynix,DDR3,667,1.00000
1955,HYNIX,Hynix,DDR3,1066,2.00000
1958,HYNIX,Hynix,DDR3,1066,4.00000
1961,HYNIX,Hynix,DDR3,1066,8.00000
1964,HYNIX,Hynix,DDR3,1066,16.00000
1956,HYNIX,Hynix,DDR3,1333,2.00000
1959,HYNIX,Hynix,DDR3,1333,4.00000
1962,HYNIX,Hynix,DDR3,1333,8.00000
1965,HYNIX,Hynix,DDR3,1333,16.00000
1968,HYNIX,Hynix,DDR3,1333,32.00000
1957,HYNIX,Hynix,DDR3,1600,2.00000
1960,HYNIX,Hynix,DDR3,1600,4.00000
1963,HYNIX,Hynix,DDR3,1600,8.00000
1966,HYNIX,Hynix,DDR3,1600,16.00000
1967,HYNIX,Hynix,DDR3,1866,16.00000
1969,HYNIX,Hynix,DDR3,1866,32.00000
1971,HYNIX,Hynix,DDR4,2133,8.00000
1973,HYNIX,Hynix,DDR4,2133,16.00000
1975,HYNIX,Hynix,DDR4,2133,32.00000
1970,HYNIX,Hynix,DDR4,2400,4.00000
1972,HYNIX,Hynix,DDR4,2400,8.00000
1974,HYNIX,Hynix,DDR4,2400,16.00000
1976,HYNIX,Hynix,DDR4,2400,32.00000
1978,HYNIX,Hynix Server,DDR2,667,2.00000
1979,HYNIX,Hynix Server,DDR2,667,8.00000
1977,HYNIX,Hynix Server,DDR2,800,1.00000
1980,HYNIX,Hynix Server,DDR3,800,2.00000
1981,HYNIX,Hynix Server,DDR3,1066,4.00000
1984,HYNIX,Hynix Server,DDR3,1066,8.00000
1988,HYNIX,Hynix Server,DDR3,1066,16.00000
1982,HYNIX,Hynix Server,DDR3,1333,4.00000
1985,HYNIX,Hynix Server,DDR3,1333,8.00000
1990,HYNIX,Hynix Server,DDR3,1333,32.00000
1983,HYNIX,Hynix Server,DDR3,1600,4.00000
1986,HYNIX,Hynix Server,DDR3,1600,8.00000
1989,HYNIX,Hynix Server,DDR3,1600,16.00000
1987,HYNIX,Hynix Server,DDR3,1866,8.00000
1991,HYNIX,Hynix Server,DDR4,2133,8.00000
1994,IBM,Ibm,DDR3,1333,16.00000
1992,IBM,Ibm,DDR3,1600,4.00000
1993,IBM,Ibm,DDR3,1600,8.00000
1995,IBM,Ibm,DDR3,1600,16.00000
1997,INTEGRAL,Integral,DDR2,533,2.00000
1998,INTEGRAL,Integral,DDR2,667,2.00000
1996,INTEGRAL,Integral,DDR2,800,1.00000
1999,INTEGRAL,Integral,DDR2,800,2.00000
2000,INTEGRAL,Integral,DDR2,800,4.00000
2001,INTEGRAL,Integral,DDR3,1066,2.00000
2002,INTEGRAL,Integral,DDR3,1066,4.00000
2003,INTEGRAL,Integral,DDR3,1333,4.00000
2004,INTENSO,Intenso,DDR3,1600,4.00000
2005,INTENSO,Intenso,DDR3,1600,8.00000
2006,INTENSO,Intenso,DDR3,1600,16.00000
2007,INTENSO,Intenso,DDR4,2133,4.00000
2009,INTENSO,Intenso,DDR4,2133,8.00000
2008,INTENSO,Intenso,DDR4,2400,4.00000
2010,INTENSO,Intenso,DDR4,2400,8.00000
2011,INTENSO,Intenso,DDR4,2400,16.00000
2012,KFA&SUP2,,Galax Hof,DDR4,4000,16.00000
2013,KINGMAX,Kingmax,DDR,400,1.00000
2014,KINGMAX,Kingmax,DDR2,800,1.00000
2015,KINGMAX,Kingmax,DDR2,800,2.00000
2016,KINGMAX,Kingmax,DDR3,1333,1.00000
2017,KINGMAX,Kingmax,DDR3,1333,2.00000
2018,KINGMAX,Kingmax,DDR3,1333,4.00000
2019,KINGMAX,Kingmax,DDR3,1333,8.00000
2026,KINGSTON,Kingston,DDR2,400,4.00000
2020,KINGSTON,Kingston,DDR2,533,1.00000
2023,KINGSTON,Kingston,DDR2,533,2.00000
2021,KINGSTON,Kingston,DDR2,667,1.00000
2024,KINGSTON,Kingston,DDR2,667,2.00000
2027,KINGSTON,Kingston,DDR2,667,4.00000
2029,KINGSTON,Kingston,DDR2,667,8.00000
2022,KINGSTON,Kingston,DDR2,800,1.00000
2025,KINGSTON,Kingston,DDR2,800,2.00000
2028,KINGSTON,Kingston,DDR2,800,4.00000
2030,KINGSTON,Kingston,DDR3,1066,1.00000
2032,KINGSTON,Kingston,DDR3,1066,2.00000
2035,KINGSTON,Kingston,DDR3,1066,3.00000
2036,KINGSTON,Kingston,DDR3,1066,4.00000
2041,KINGSTON,Kingston,DDR3,1066,6.00000
2044,KINGSTON,Kingston,DDR3,1066,8.00000
2051,KINGSTON,Kingston,DDR3,1066,12.00000
2031,KINGSTON,Kingston,DDR3,1333,1.00000
2033,KINGSTON,Kingston,DDR3,1333,2.00000
2037,KINGSTON,Kingston,DDR3,1333,4.00000
2042,KINGSTON,Kingston,DDR3,1333,6.00000
2045,KINGSTON,Kingston,DDR3,1333,8.00000
2052,KINGSTON,Kingston,DDR3,1333,12.00000
2055,KINGSTON,Kingston,DDR3,1333,16.00000
2060,KINGSTON,Kingston,DDR3,1333,24.00000
2063,KINGSTON,Kingston,DDR3,1333,32.00000
2066,KINGSTON,Kingston,DDR3,1333,48.00000
2069,KINGSTON,Kingston,DDR3,1333,64.00000
2034,KINGSTON,Kingston,DDR3,1600,2.00000
2038,KINGSTON,Kingston,DDR3,1600,4.00000
2043,KINGSTON,Kingston,DDR3,1600,6.00000
2046,KINGSTON,Kingston,DDR3,1600,8.00000
2053,KINGSTON,Kingston,DDR3,1600,12.00000
2056,KINGSTON,Kingston,DDR3,1600,16.00000
2061,KINGSTON,Kingston,DDR3,1600,24.00000
2064,KINGSTON,Kingston,DDR3,1600,32.00000
2067,KINGSTON,Kingston,DDR3,1600,48.00000
2070,KINGSTON,Kingston,DDR3,1600,64.00000
2039,KINGSTON,Kingston,DDR3,1866,4.00000
2047,KINGSTON,Kingston,DDR3,1866,8.00000
2054,KINGSTON,Kingston,DDR3,1866,12.00000
2057,KINGSTON,Kingston,DDR3,1866,16.00000
2062,KINGSTON,Kingston,DDR3,1866,24.00000
2065,KINGSTON,Kingston,DDR3,1866,32.00000
2068,KINGSTON,Kingston,DDR3,1866,48.00000
2071,KINGSTON,Kingston,DDR3,1866,64.00000
2040,KINGSTON,Kingston,DDR3,2133,4.00000
2048,KINGSTON,Kingston,DDR3,2133,8.00000
2058,KINGSTON,Kingston,DDR3,2133,16.00000
2049,KINGSTON,Kingston,DDR3,2400,8.00000
2059,KINGSTON,Kingston,DDR3,2400,16.00000
2050,KINGSTON,Kingston,DDR3,2800,8.00000
2072,KINGSTON,Kingston,DDR4,2133,4.00000
2074,KINGSTON,Kingston,DDR4,2133,8.00000
2077,KINGSTON,Kingston,DDR4,2133,16.00000
2082,KINGSTON,Kingston,DDR4,2133,32.00000
2073,KINGSTON,Kingston,DDR4,2400,4.00000
2075,KINGSTON,Kingston,DDR4,2400,8.00000
2078,KINGSTON,Kingston,DDR4,2400,16.00000
2083,KINGSTON,Kingston,DDR4,2400,32.00000
2087,KINGSTON,Kingston,DDR4,2400,64.00000
2076,KINGSTON,Kingston,DDR4,2666,8.00000
2079,KINGSTON,Kingston,DDR4,2666,16.00000
2084,KINGSTON,Kingston,DDR4,2666,32.00000
2088,KINGSTON,Kingston,DDR4,2666,64.00000
2080,KINGSTON,Kingston,DDR4,2800,16.00000
2085,KINGSTON,Kingston,DDR4,2800,32.00000
2081,KINGSTON,Kingston,DDR4,3000,16.00000
2086,KINGSTON,Kingston,DDR4,3000,32.00000
2089,KINGSTON,Kingston Beast,DDR3,1600,8.00000
2093,KINGSTON,Kingston Beast,DDR3,1600,16.00000
2097,KINGSTON,Kingston Beast,DDR3,1600,32.00000
2090,KINGSTON,Kingston Beast,DDR3,1866,8.00000
2094,KINGSTON,Kingston Beast,DDR3,1866,16.00000
2098,KINGSTON,Kingston Beast,DDR3,1866,32.00000
2091,KINGSTON,Kingston Beast,DDR3,2133,8.00000
2095,KINGSTON,Kingston Beast,DDR3,2133,16.00000
2099,KINGSTON,Kingston Beast,DDR3,2133,32.00000
2101,KINGSTON,Kingston Beast,DDR3,2133,64.00000
2092,KINGSTON,Kingston Beast,DDR3,2400,8.00000
2096,KINGSTON,Kingston Beast,DDR3,2400,16.00000
2100,KINGSTON,Kingston Beast,DDR3,2400,32.00000
2102,KINGSTON,Kingston Black,DDR3,1333,2.00000
2104,KINGSTON,Kingston Black,DDR3,1333,4.00000
2106,KINGSTON,Kingston Black,DDR3,1333,8.00000
2103,KINGSTON,Kingston Black,DDR3,1600,2.00000
2105,KINGSTON,Kingston Black,DDR3,1600,4.00000
2107,KINGSTON,Kingston Black,DDR3,1600,8.00000
2108,KINGSTON,Kingston Black,DDR3,1600,16.00000
2109,KINGSTON,Kingston Blu,DDR3,1333,2.00000
2110,KINGSTON,Kingston Blu,DDR3,1333,4.00000
2112,KINGSTON,Kingston Blu,DDR3,1333,8.00000
2114,KINGSTON,Kingston Blu,DDR3,1333,16.00000
2111,KINGSTON,Kingston Blu,DDR3,1600,4.00000
2113,KINGSTON,Kingston Blu,DDR3,1600,8.00000
2115,KINGSTON,Kingston Blu Red,DDR3,1333,2.00000
2117,KINGSTON,Kingston Blu Red,DDR3,1333,4.00000
2119,KINGSTON,Kingston Blu Red,DDR3,1333,8.00000
2116,KINGSTON,Kingston Blu Red,DDR3,1600,2.00000
2118,KINGSTON,Kingston Blu Red,DDR3,1600,4.00000
2120,KINGSTON,Kingston Blu Red,DDR3,1600,8.00000
2121,KINGSTON,Kingston Blu Red,DDR3,1600,16.00000
2122,KINGSTON,Kingston Hyperx,DDR,400,1.00000
2127,KINGSTON,Kingston Hyperx,DDR2,533,2.00000
2123,KINGSTON,Kingston Hyperx,DDR2,667,.50000
2128,KINGSTON,Kingston Hyperx,DDR2,750,2.00000
2124,KINGSTON,Kingston Hyperx,DDR2,800,1.00000
2129,KINGSTON,Kingston Hyperx,DDR2,800,2.00000
2131,KINGSTON,Kingston Hyperx,DDR2,800,4.00000
2133,KINGSTON,Kingston Hyperx,DDR2,800,8.00000
2125,KINGSTON,Kingston Hyperx,DDR2,1000,1.00000
2126,KINGSTON,Kingston Hyperx,DDR2,1066,1.00000
2130,KINGSTON,Kingston Hyperx,DDR2,1066,2.00000
2132,KINGSTON,Kingston Hyperx,DDR2,1066,4.00000
2134,KINGSTON,Kingston Hyperx,DDR3,1333,1.00000
2137,KINGSTON,Kingston Hyperx,DDR3,1333,2.00000
2140,KINGSTON,Kingston Hyperx,DDR3,1333,3.00000
2146,KINGSTON,Kingston Hyperx,DDR3,1333,4.00000
2153,KINGSTON,Kingston Hyperx,DDR3,1333,6.00000
2159,KINGSTON,Kingston Hyperx,DDR3,1333,8.00000
2166,KINGSTON,Kingston Hyperx,DDR3,1333,16.00000
2135,KINGSTON,Kingston Hyperx,DDR3,1600,1.00000
2138,KINGSTON,Kingston Hyperx,DDR3,1600,2.00000
2141,KINGSTON,Kingston Hyperx,DDR3,1600,3.00000
2147,KINGSTON,Kingston Hyperx,DDR3,1600,4.00000
2154,KINGSTON,Kingston Hyperx,DDR3,1600,6.00000
2160,KINGSTON,Kingston Hyperx,DDR3,1600,8.00000
2165,KINGSTON,Kingston Hyperx,DDR3,1600,12.00000
2167,KINGSTON,Kingston Hyperx,DDR3,1600,16.00000
2171,KINGSTON,Kingston Hyperx,DDR3,1600,24.00000
2172,KINGSTON,Kingston Hyperx,DDR3,1600,32.00000
2176,KINGSTON,Kingston Hyperx,DDR3,1600,64.00000
2136,KINGSTON,Kingston Hyperx,DDR3,1800,1.00000
2139,KINGSTON,Kingston Hyperx,DDR3,1800,2.00000
2142,KINGSTON,Kingston Hyperx,DDR3,1800,3.00000
2148,KINGSTON,Kingston Hyperx,DDR3,1800,4.00000
2155,KINGSTON,Kingston Hyperx,DDR3,1800,6.00000
2143,KINGSTON,Kingston Hyperx,DDR3,1866,3.00000
2149,KINGSTON,Kingston Hyperx,DDR3,1866,4.00000
2156,KINGSTON,Kingston Hyperx,DDR3,1866,6.00000
2161,KINGSTON,Kingston Hyperx,DDR3,1866,8.00000
2168,KINGSTON,Kingston Hyperx,DDR3,1866,16.00000
2173,KINGSTON,Kingston Hyperx,DDR3,1866,32.00000
2177,KINGSTON,Kingston Hyperx,DDR3,1866,64.00000
2144,KINGSTON,Kingston Hyperx,DDR3,2000,3.00000
2150,KINGSTON,Kingston Hyperx,DDR3,2000,4.00000
2157,KINGSTON,Kingston Hyperx,DDR3,2000,6.00000
2162,KINGSTON,Kingston Hyperx,DDR3,2000,8.00000
2151,KINGSTON,Kingston Hyperx,DDR3,2133,4.00000
2163,KINGSTON,Kingston Hyperx,DDR3,2133,8.00000
2169,KINGSTON,Kingston Hyperx,DDR3,2133,16.00000
2174,KINGSTON,Kingston Hyperx,DDR3,2133,32.00000
2178,KINGSTON,Kingston Hyperx,DDR3,2133,64.00000
2152,KINGSTON,Kingston Hyperx,DDR3,2250,4.00000
2158,KINGSTON,Kingston Hyperx,DDR3,2250,6.00000
2145,KINGSTON,Kingston Hyperx,DDR3,2333,3.00000
2164,KINGSTON,Kingston Hyperx,DDR3,2400,8.00000
2170,KINGSTON,Kingston Hyperx,DDR3,2400,16.00000
2175,KINGSTON,Kingston Hyperx,DDR3,2400,32.00000
2179,KINGSTON,Kingston Hyperx,DDR3L,1866,16.00000
2180,KINGSTON,Kingston Hyperx,DDR4,2133,4.00000
2181,KINGSTON,Kingston Hyperx Fury,DDR3,1333,4.00000
2184,KINGSTON,Kingston Hyperx Fury,DDR3,1333,8.00000
2187,KINGSTON,Kingston Hyperx Fury,DDR3,1333,16.00000
2182,KINGSTON,Kingston Hyperx Fury,DDR3,1600,4.00000
2185,KINGSTON,Kingston Hyperx Fury,DDR3,1600,8.00000
2188,KINGSTON,Kingston Hyperx Fury,DDR3,1600,16.00000
2183,KINGSTON,Kingston Hyperx Fury,DDR3,1866,4.00000
2186,KINGSTON,Kingston Hyperx Fury,DDR3,1866,8.00000
2189,KINGSTON,Kingston Hyperx Fury,DDR3,1866,16.00000
2190,KINGSTON,Kingston Hyperx Fury,DDR3L,1600,4.00000
2192,KINGSTON,Kingston Hyperx Fury,DDR3L,1600,8.00000
2194,KINGSTON,Kingston Hyperx Fury,DDR3L,1600,16.00000
2191,KINGSTON,Kingston Hyperx Fury,DDR3L,1866,4.00000
2193,KINGSTON,Kingston Hyperx Fury,DDR3L,1866,8.00000
2195,KINGSTON,Kingston Hyperx Fury,DDR3L,1866,16.00000
2196,KINGSTON,Kingston Hyperx Fury,DDR4,2133,4.00000
2199,KINGSTON,Kingston Hyperx Fury,DDR4,2133,8.00000
2205,KINGSTON,Kingston Hyperx Fury,DDR4,2133,16.00000
2211,KINGSTON,Kingston Hyperx Fury,DDR4,2133,32.00000
2217,KINGSTON,Kingston Hyperx Fury,DDR4,2133,64.00000
2197,KINGSTON,Kingston Hyperx Fury,DDR4,2400,4.00000
2200,KINGSTON,Kingston Hyperx Fury,DDR4,2400,8.00000
2206,KINGSTON,Kingston Hyperx Fury,DDR4,2400,16.00000
2212,KINGSTON,Kingston Hyperx Fury,DDR4,2400,32.00000
2218,KINGSTON,Kingston Hyperx Fury,DDR4,2400,64.00000
2198,KINGSTON,Kingston Hyperx Fury,DDR4,2666,4.00000
2201,KINGSTON,Kingston Hyperx Fury,DDR4,2666,8.00000
2207,KINGSTON,Kingston Hyperx Fury,DDR4,2666,16.00000
2213,KINGSTON,Kingston Hyperx Fury,DDR4,2666,32.00000
2219,KINGSTON,Kingston Hyperx Fury,DDR4,2666,64.00000
2202,KINGSTON,Kingston Hyperx Fury,DDR4,2933,8.00000
2208,KINGSTON,Kingston Hyperx Fury,DDR4,2933,16.00000
2214,KINGSTON,Kingston Hyperx Fury,DDR4,2933,32.00000
2220,KINGSTON,Kingston Hyperx Fury,DDR4,2933,64.00000
2203,KINGSTON,Kingston Hyperx Fury,DDR4,3200,8.00000
2209,KINGSTON,Kingston Hyperx Fury,DDR4,3200,16.00000
2215,KINGSTON,Kingston Hyperx Fury,DDR4,3200,32.00000
2204,KINGSTON,Kingston Hyperx Fury,DDR4,3466,8.00000
2210,KINGSTON,Kingston Hyperx Fury,DDR4,3466,16.00000
